permno,adate,qdate,public_date,pe_exi,npm,opmad,roa,roe,de_ratio,intcov_ratio,curr_ratio,TICKER
10104,2018-05-31,2018-08-31,2018-10-31,54.267,0.094,0.351,0.122,0.072,1.884,6.641,4.144,ORCL
10104,2018-05-31,2018-08-31,2018-11-30,54.178,0.094,0.351,0.122,0.072,1.884,6.641,4.144,ORCL
10104,2018-05-31,2018-08-31,2018-12-31,50.167,0.094,0.351,0.122,0.072,1.884,6.641,4.144,ORCL
10104,2018-05-31,2018-11-30,2019-01-31,50.737,0.097,0.349,0.122,0.082,2.208,6.464,3.604,ORCL
10104,2018-05-31,2018-11-30,2019-02-28,52.657,0.097,0.349,0.122,0.082,2.208,6.464,3.604,ORCL
10104,2018-05-31,2018-11-30,2019-03-31,54.253,0.097,0.349,0.122,0.082,2.208,6.464,3.604,ORCL
10104,2018-05-31,2019-02-28,2019-04-30,20.342,0.270,0.350,0.127,0.262,2.559,6.544,3.212,ORCL
10104,2018-05-31,2019-02-28,2019-05-31,18.603,0.270,0.350,0.127,0.262,2.559,6.544,3.212,ORCL
10104,2018-05-31,2019-02-28,2019-06-30,20.945,0.270,0.350,0.127,0.262,2.559,6.544,3.212,ORCL
10104,2019-05-31,2019-05-31,2019-07-31,18.956,0.281,0.353,0.137,0.327,3.964,6.704,2.490,ORCL
10104,2019-05-31,2019-05-31,2019-08-31,17.529,0.281,0.353,0.137,0.327,3.964,6.704,2.490,ORCL
10104,2019-05-31,2019-05-31,2019-09-30,18.529,0.281,0.353,0.137,0.327,3.964,6.704,2.490,ORCL
10104,2019-05-31,2019-08-31,2019-10-31,17.749,0.277,0.355,0.146,0.383,3.661,6.863,2.550,ORCL
10104,2019-05-31,2019-08-31,2019-11-30,18.287,0.277,0.355,0.146,0.383,3.661,6.863,2.550,ORCL
10104,2019-05-31,2019-08-31,2019-12-31,17.257,0.277,0.355,0.146,0.383,3.661,6.863,2.550,ORCL
10104,2019-05-31,2019-11-30,2020-01-31,16.651,0.276,0.354,0.154,0.461,4.290,7.036,2.439,ORCL
10104,2019-05-31,2019-11-30,2020-02-29,15.702,0.276,0.354,0.154,0.461,4.290,7.036,2.439,ORCL
10104,2019-05-31,2019-11-30,2020-03-31,15.343,0.276,0.354,0.154,0.461,4.290,7.036,2.439,ORCL
10104,2019-05-31,2020-02-29,2020-04-30,16.710,0.271,0.357,0.163,0.540,4.822,7.310,2.311,ORCL
10104,2019-05-31,2020-02-29,2020-05-31,16.962,0.271,0.357,0.163,0.540,4.822,7.310,2.311,ORCL
10104,2019-05-31,2020-02-29,2020-06-30,17.435,0.271,0.357,0.163,0.540,4.822,7.310,2.311,ORCL
10104,2020-05-31,2020-05-31,2020-07-31,18.003,0.259,0.362,0.153,0.593,8.508,7.087,3.031,ORCL
10104,2020-05-31,2020-05-31,2020-08-31,18.578,0.259,0.362,0.153,0.593,8.508,7.087,3.031,ORCL
10104,2020-05-31,2020-05-31,2020-09-30,19.383,0.259,0.362,0.153,0.593,8.508,7.087,3.031,ORCL
10104,2020-05-31,2020-08-31,2020-10-31,17.589,0.261,0.371,0.168,0.679,7.208,6.887,2.566,ORCL
10104,2020-05-31,2020-08-31,2020-11-30,18.094,0.261,0.371,0.168,0.679,7.208,6.887,2.566,ORCL
10104,2020-05-31,2020-08-31,2020-12-31,20.279,0.261,0.371,0.168,0.679,7.208,6.887,2.566,ORCL
10104,2020-05-31,2020-11-30,2021-01-31,18.257,0.263,0.381,0.169,0.808,8.906,6.678,2.489,ORCL
10104,2020-05-31,2020-11-30,2021-02-28,19.489,0.263,0.381,0.169,0.808,8.906,6.678,2.489,ORCL
10104,2020-05-31,2020-11-30,2021-03-31,21.199,0.263,0.381,0.169,0.808,8.906,6.678,2.489,ORCL
10104,2020-05-31,2021-02-28,2021-04-30,18.132,0.323,0.388,0.168,1.173,10.838,6.470,2.477,ORCL
10104,2020-05-31,2021-02-28,2021-05-31,18.837,0.323,0.388,0.168,1.173,10.838,6.470,2.477,ORCL
10104,2020-05-31,2021-02-28,2021-06-30,18.622,0.323,0.388,0.168,1.173,10.838,6.470,2.477,ORCL
10104,2021-05-31,2021-05-31,2021-07-31,19.152,0.340,0.387,0.151,1.090,23.894,6.269,2.300,ORCL
10104,2021-05-31,2021-05-31,2021-08-31,19.589,0.340,0.387,0.151,1.090,23.894,6.269,2.300,ORCL
10104,2021-05-31,2021-05-31,2021-09-30,19.149,0.340,0.387,0.151,1.090,23.894,6.269,2.300,ORCL
10104,2021-05-31,2021-08-31,2021-10-31,20.369,0.342,0.385,0.158,1.180,22.379,6.080,2.169,ORCL
10104,2021-05-31,2021-08-31,2021-11-30,19.265,0.342,0.385,0.158,1.180,22.379,6.080,2.169,ORCL
10104,2021-05-31,2021-08-31,2021-12-31,18.516,0.342,0.385,0.158,1.180,22.379,6.080,2.169,ORCL
10104,2021-05-31,2021-11-30,2022-01-31,23.322,0.248,0.385,0.157,0.814,189.998,5.986,2.055,ORCL
10104,2021-05-31,2021-11-30,2022-02-28,21.830,0.248,0.385,0.157,0.814,189.998,5.986,2.055,ORCL
10104,2021-05-31,2021-11-30,2022-03-31,23.773,0.248,0.385,0.157,0.814,189.998,5.986,2.055,ORCL
10104,2021-05-31,2022-02-28,2022-04-30,27.909,0.181,0.379,0.158,0.506,-31.962,5.770,1.903,ORCL
10104,2021-05-31,2022-02-28,2022-05-31,27.346,0.181,0.379,0.158,0.506,-31.962,5.770,1.903,ORCL
10104,2021-05-31,2022-02-28,2022-06-30,26.567,0.181,0.379,0.158,0.506,-31.962,5.770,1.903,ORCL
10104,2022-05-31,2022-05-31,2022-07-31,32.299,0.158,0.373,0.158,,-18.499,5.744,1.621,ORCL
10104,2022-05-31,2022-05-31,2022-08-31,30.768,0.158,0.373,0.158,,-18.499,5.744,1.621,ORCL
10104,2022-05-31,2022-05-31,2022-09-30,25.340,0.158,0.373,0.158,,-18.499,5.744,1.621,ORCL
10104,2022-05-31,2022-08-31,2022-10-31,37.176,0.132,0.343,0.169,,-15.675,5.333,1.227,ORCL
10104,2022-05-31,2022-08-31,2022-11-30,39.538,0.132,0.343,0.169,,-15.675,5.333,1.227,ORCL
10104,2022-05-31,2022-08-31,2022-12-31,38.924,0.132,0.343,0.169,,-15.675,5.333,1.227,ORCL
10104,2022-05-31,2022-11-30,2023-01-31,27.644,0.191,0.313,0.167,,-19.967,4.789,0.996,ORCL
10104,2022-05-31,2022-11-30,2023-02-28,27.313,0.191,0.313,0.167,,-19.967,4.789,0.996,ORCL
10104,2022-05-31,2022-11-30,2023-03-31,29.038,0.191,0.313,0.167,,-19.967,4.789,0.996,ORCL
10104,2022-05-31,2023-02-28,2023-04-30,31.158,0.175,0.290,0.162,,-27.534,4.280,0.852,ORCL
10104,2022-05-31,2023-02-28,2023-05-31,34.849,0.175,0.290,0.162,,-27.534,4.280,0.852,ORCL
10104,2022-05-31,2023-02-28,2023-06-30,39.174,0.175,0.290,0.162,,-27.534,4.280,0.852,ORCL
10104,2023-05-31,2023-05-31,2023-07-31,38.186,0.170,0.272,0.162,,123.791,3.878,0.910,ORCL
10104,2023-05-31,2023-05-31,2023-08-31,39.215,0.170,0.272,0.162,,123.791,3.878,0.910,ORCL
10104,2023-05-31,2023-05-31,2023-09-30,34.502,0.170,0.272,0.162,,123.791,3.878,0.910,ORCL
10104,2023-05-31,2023-08-31,2023-10-31,30.774,0.184,0.280,0.155,0.976,-165.14,3.971,0.807,ORCL
10104,2023-05-31,2023-08-31,2023-11-30,34.586,0.184,0.280,0.155,0.976,-165.14,3.971,0.807,ORCL
10104,2023-05-31,2023-08-31,2023-12-31,31.378,0.184,0.280,0.155,0.976,-165.14,3.971,0.807,ORCL
10104,2023-05-31,2023-11-30,2024-01-31,30.856,0.196,0.286,0.158,1.439,108.455,4.076,0.848,ORCL
10104,2023-05-31,2023-11-30,2024-02-29,30.851,0.196,0.286,0.158,1.439,108.455,4.076,0.848,ORCL
10104,2023-05-31,2023-11-30,2024-03-31,34.699,0.196,0.286,0.158,1.439,108.455,4.076,0.848,ORCL
10104,2023-05-31,2024-02-29,2024-04-30,30.013,0.203,0.291,0.160,1.336,40.790,4.251,0.855,ORCL
10104,2023-05-31,2024-02-29,2024-05-31,30.921,0.203,0.291,0.160,1.336,40.790,4.251,0.855,ORCL
10104,2023-05-31,2024-02-29,2024-06-30,37.256,0.203,0.291,0.160,1.336,40.790,4.251,0.855,ORCL
10104,2024-05-31,2024-05-31,2024-07-31,37.588,0.198,0.297,0.159,0.821,15.135,4.481,0.715,ORCL
10104,2024-05-31,2024-05-31,2024-08-31,38.084,0.198,0.297,0.159,0.821,15.135,4.481,0.715,ORCL
10104,2024-05-31,2024-05-31,2024-09-30,45.930,0.198,0.297,0.159,0.821,15.135,4.481,0.715,ORCL
10104,2024-05-31,2024-08-31,2024-10-31,43.258,0.204,0.304,0.164,1.118,18.116,4.698,0.762,ORCL
10104,2024-05-31,2024-08-31,2024-11-30,47.639,0.204,0.304,0.164,1.118,18.116,4.698,0.762,ORCL
10104,2024-05-31,2024-08-31,2024-12-31,42.948,0.204,0.304,0.164,1.118,18.116,4.698,0.762,ORCL
10107,2014-06-30,2014-09-30,2015-01-31,15.843,0.235,0.309,0.217,0.242,0.849,43.991,2.802,MSFT
10107,2014-06-30,2014-12-31,2015-02-28,17.681,0.222,0.303,0.210,0.228,0.873,42.285,2.634,MSFT
10107,2014-06-30,2014-12-31,2015-03-31,16.393,0.222,0.303,0.210,0.228,0.873,42.285,2.634,MSFT
10107,2014-06-30,2014-12-31,2015-04-30,19.613,0.222,0.303,0.210,0.228,0.873,42.285,2.634,MSFT
10107,2014-06-30,2015-03-31,2015-05-31,19.444,0.212,0.297,0.203,0.216,0.916,39.849,2.585,MSFT
10107,2014-06-30,2015-03-31,2015-06-30,18.320,0.212,0.297,0.203,0.216,0.916,39.849,2.585,MSFT
10107,2014-06-30,2015-03-31,2015-07-31,19.378,0.212,0.297,0.203,0.216,0.916,39.849,2.585,MSFT
10107,2015-06-30,2015-06-30,2015-08-31,29.405,0.130,0.301,0.193,0.139,1.201,34.953,2.501,MSFT
10107,2015-06-30,2015-06-30,2015-09-30,29.905,0.130,0.301,0.193,0.139,1.201,34.953,2.501,MSFT
10107,2015-06-30,2015-06-30,2015-10-31,35.568,0.130,0.301,0.193,0.139,1.201,34.953,2.501,MSFT
10107,2015-06-30,2015-09-30,2015-11-30,35.523,0.138,0.297,0.189,0.138,1.064,31.048,2.567,MSFT
10107,2015-06-30,2015-09-30,2015-12-31,36.261,0.138,0.297,0.189,0.138,1.064,31.048,2.567,MSFT
10107,2015-06-30,2015-09-30,2016-01-31,36.007,0.138,0.297,0.189,0.138,1.064,31.048,2.567,MSFT
10107,2015-06-30,2015-12-31,2016-02-29,35.333,0.133,0.284,0.177,0.134,1.176,24.594,2.697,MSFT
10107,2015-06-30,2015-12-31,2016-03-31,38.354,0.133,0.284,0.177,0.134,1.176,24.594,2.697,MSFT
10107,2015-06-30,2015-12-31,2016-04-30,34.632,0.133,0.284,0.177,0.134,1.176,24.594,2.697,MSFT
10107,2015-06-30,2016-03-31,2016-05-31,40.769,0.121,0.270,0.168,0.125,1.300,20.513,2.698,MSFT
10107,2015-06-30,2016-03-31,2016-06-30,39.362,0.121,0.270,0.168,0.125,1.300,20.513,2.698,MSFT
10107,2015-06-30,2016-03-31,2016-07-31,43.600,0.121,0.270,0.168,0.125,1.300,20.513,2.698,MSFT
10107,2016-06-30,2016-06-30,2016-08-31,27.362,0.197,0.250,0.147,0.215,1.690,16.366,2.353,MSFT
10107,2016-06-30,2016-06-30,2016-09-30,27.429,0.197,0.250,0.147,0.215,1.690,16.366,2.353,MSFT
10107,2016-06-30,2016-06-30,2016-10-31,28.533,0.197,0.250,0.147,0.215,1.690,16.366,2.353,MSFT
10107,2016-06-30,2016-09-30,2016-11-30,27.391,0.202,0.256,0.160,0.227,1.613,15.523,2.699,MSFT
10107,2016-06-30,2016-09-30,2016-12-31,28.245,0.202,0.256,0.160,0.227,1.613,15.523,2.699,MSFT
10107,2016-06-30,2016-09-30,2017-01-31,29.386,0.202,0.256,0.160,0.227,1.613,15.523,2.699,MSFT
10107,2016-06-30,2016-12-31,2017-02-28,26.882,0.212,0.271,0.165,0.249,1.842,14.664,2.447,MSFT
10107,2016-06-30,2016-12-31,2017-03-31,27.672,0.212,0.271,0.165,0.249,1.842,14.664,2.447,MSFT
10107,2016-06-30,2016-12-31,2017-04-30,28.765,0.212,0.271,0.165,0.249,1.842,14.664,2.447,MSFT
10107,2016-06-30,2017-03-31,2017-05-31,26.759,0.224,0.279,0.167,0.281,2.047,13.354,2.444,MSFT
10107,2016-06-30,2017-03-31,2017-06-30,26.410,0.224,0.279,0.167,0.281,2.047,13.354,2.444,MSFT
10107,2016-06-30,2017-03-31,2017-07-31,27.854,0.224,0.279,0.167,0.281,2.047,13.354,2.444,MSFT
10107,2017-06-30,2017-06-30,2017-08-31,27.590,0.236,0.252,0.140,0.290,2.330,9.827,2.477,MSFT
10107,2017-06-30,2017-06-30,2017-09-30,27.487,0.236,0.252,0.140,0.290,2.330,9.827,2.477,MSFT
10107,2017-06-30,2017-06-30,2017-10-31,30.694,0.236,0.252,0.140,0.290,2.330,9.827,2.477,MSFT
10107,2017-06-30,2017-09-30,2017-11-30,24.976,0.266,0.306,0.176,0.371,2.127,12.342,2.562,MSFT
10107,2017-06-30,2017-09-30,2017-12-31,25.383,0.266,0.306,0.176,0.371,2.127,12.342,2.562,MSFT
10107,2017-06-30,2017-09-30,2018-01-31,28.193,0.266,0.306,0.176,0.371,2.127,12.342,2.562,MSFT
10107,2017-06-30,2017-12-31,2018-02-28,52.977,0.135,0.304,0.174,0.179,2.132,11.806,2.806,MSFT
10107,2017-06-30,2017-12-31,2018-03-31,51.565,0.135,0.304,0.174,0.179,2.132,11.806,2.806,MSFT
10107,2017-06-30,2017-12-31,2018-04-30,52.836,0.135,0.304,0.174,0.179,2.132,11.806,2.806,MSFT
10107,2017-06-30,2018-03-31,2018-05-31,48.931,0.149,0.309,0.176,0.197,2.102,12.028,2.928,MSFT
10107,2017-06-30,2018-03-31,2018-06-30,48.817,0.149,0.309,0.176,0.197,2.102,12.028,2.928,MSFT
10107,2017-06-30,2018-03-31,2018-07-31,52.515,0.149,0.309,0.176,0.197,2.102,12.028,2.928,MSFT
10107,2018-06-30,2018-06-30,2018-08-31,52.737,0.150,0.318,0.180,0.212,2.129,12.828,2.901,MSFT
10107,2018-06-30,2018-06-30,2018-09-30,53.695,0.150,0.318,0.180,0.212,2.129,12.828,2.901,MSFT
10107,2018-06-30,2018-06-30,2018-10-31,50.146,0.150,0.318,0.180,0.212,2.129,12.828,2.901,MSFT
10107,2018-06-30,2018-09-30,2018-11-30,46.012,0.164,0.325,0.190,0.220,2.120,13.640,3.005,MSFT
10107,2018-06-30,2018-09-30,2018-12-31,42.145,0.164,0.325,0.190,0.220,2.120,13.640,3.005,MSFT
10107,2018-06-30,2018-09-30,2019-01-31,43.332,0.164,0.325,0.190,0.220,2.120,13.640,3.005,MSFT
10107,2018-06-30,2018-12-31,2019-02-28,25.993,0.283,0.328,0.196,0.401,2.002,14.354,3.065,MSFT
10107,2018-06-30,2018-12-31,2019-03-31,27.364,0.283,0.328,0.196,0.401,2.002,14.354,3.065,MSFT
10107,2018-06-30,2018-12-31,2019-04-30,30.302,0.283,0.328,0.196,0.401,2.002,14.354,3.065,MSFT
10107,2018-06-30,2019-03-31,2019-05-31,27.484,0.286,0.335,0.205,0.403,1.920,15.222,2.972,MSFT
10107,2018-06-30,2019-03-31,2019-06-30,29.769,0.286,0.335,0.205,0.403,1.920,15.222,2.972,MSFT
10107,2018-06-30,2019-03-31,2019-07-31,30.282,0.286,0.335,0.205,0.403,1.920,15.222,2.972,MSFT
10107,2019-06-30,2019-06-30,2019-08-31,27.245,0.312,0.341,0.200,0.422,1.800,15.994,2.529,MSFT
10107,2019-06-30,2019-06-30,2019-09-30,27.476,0.312,0.341,0.200,0.422,1.800,15.994,2.529,MSFT
10107,2019-06-30,2019-06-30,2019-10-31,28.334,0.312,0.341,0.200,0.422,1.800,15.994,2.529,MSFT
10107,2019-06-30,2019-09-30,2019-11-30,28.508,0.317,0.352,0.216,0.431,1.751,17.248,2.841,MSFT
10107,2019-06-30,2019-09-30,2019-12-31,29.699,0.317,0.352,0.216,0.431,1.751,17.248,2.841,MSFT
10107,2019-06-30,2019-09-30,2020-01-31,32.058,0.317,0.352,0.216,0.431,1.751,17.248,2.841,MSFT
10107,2019-06-30,2019-12-31,2020-02-29,28.176,0.330,0.367,0.226,0.444,1.689,18.747,2.773,MSFT
10107,2019-06-30,2019-12-31,2020-03-31,27.428,0.330,0.367,0.226,0.444,1.689,18.747,2.773,MSFT
10107,2019-06-30,2019-12-31,2020-04-30,31.167,0.330,0.367,0.226,0.444,1.689,18.747,2.773,MSFT
10107,2019-06-30,2020-03-31,2020-05-31,30.491,0.334,0.375,0.231,0.445,1.618,20.185,2.762,MSFT
10107,2019-06-30,2020-03-31,2020-06-30,33.862,0.334,0.375,0.231,0.445,1.618,20.185,2.762,MSFT
10107,2019-06-30,2020-03-31,2020-07-31,34.111,0.334,0.375,0.231,0.445,1.618,20.185,2.762,MSFT
10107,2020-06-30,2020-06-30,2020-08-31,39.155,0.310,0.370,0.222,0.401,1.547,20.440,2.516,MSFT
10107,2020-06-30,2020-06-30,2020-09-30,36.516,0.310,0.370,0.222,0.401,1.547,20.440,2.516,MSFT
10107,2020-06-30,2020-06-30,2020-10-31,35.151,0.310,0.370,0.222,0.401,1.547,20.440,2.516,MSFT
10107,2020-06-30,2020-09-30,2020-11-30,34.583,0.323,0.382,0.239,0.422,1.510,22.115,2.672,MSFT
10107,2020-06-30,2020-09-30,2020-12-31,35.932,0.323,0.382,0.239,0.422,1.510,22.115,2.672,MSFT
10107,2020-06-30,2020-09-30,2021-01-31,37.473,0.323,0.382,0.239,0.422,1.510,22.115,2.672,MSFT
10107,2020-06-30,2020-12-31,2021-02-28,34.632,0.335,0.392,0.247,0.439,1.450,24.523,2.619,MSFT
10107,2020-06-30,2020-12-31,2021-03-31,35.137,0.335,0.392,0.247,0.439,1.450,24.523,2.619,MSFT
10107,2020-06-30,2020-12-31,2021-04-30,37.583,0.335,0.392,0.247,0.439,1.450,24.523,2.619,MSFT
10107,2020-06-30,2021-03-31,2021-05-31,34.016,0.350,0.402,0.255,0.460,1.400,26.035,2.477,MSFT
10107,2020-06-30,2021-03-31,2021-06-30,36.907,0.350,0.402,0.255,0.460,1.400,26.035,2.477,MSFT
10107,2020-06-30,2021-03-31,2021-07-31,38.816,0.350,0.402,0.255,0.460,1.400,26.035,2.477,MSFT
10107,2021-06-30,2021-06-30,2021-08-31,37.501,0.365,0.416,0.255,0.470,1.351,30.007,2.080,MSFT
10107,2021-06-30,2021-06-30,2021-09-30,35.021,0.365,0.416,0.255,0.470,1.351,30.007,2.080,MSFT
10107,2021-06-30,2021-06-30,2021-10-31,41.195,0.365,0.416,0.255,0.470,1.351,30.007,2.080,MSFT
10107,2021-06-30,2021-09-30,2021-11-30,36.979,0.385,0.421,0.277,0.512,1.295,32.578,2.261,MSFT
10107,2021-06-30,2021-09-30,2021-12-31,37.620,0.385,0.421,0.277,0.512,1.295,32.578,2.261,MSFT
10107,2021-06-30,2021-09-30,2022-01-31,34.785,0.385,0.421,0.277,0.512,1.295,32.578,2.261,MSFT
10107,2021-06-30,2021-12-31,2022-02-28,31.820,0.385,0.425,0.286,0.509,1.240,35.212,2.191,MSFT
10107,2021-06-30,2021-12-31,2022-03-31,32.834,0.385,0.425,0.286,0.509,1.240,35.212,2.191,MSFT
10107,2021-06-30,2021-12-31,2022-04-30,29.555,0.385,0.425,0.286,0.509,1.240,35.212,2.191,MSFT
10107,2021-06-30,2022-03-31,2022-05-31,28.379,0.376,0.426,0.291,0.492,1.195,38.947,2.119,MSFT
10107,2021-06-30,2022-03-31,2022-06-30,26.809,0.376,0.426,0.291,0.492,1.195,38.947,2.119,MSFT
10107,2021-06-30,2022-03-31,2022-07-31,29.305,0.376,0.426,0.291,0.492,1.195,38.947,2.119,MSFT
10107,2022-06-30,2022-06-30,2022-08-31,27.095,0.367,0.421,0.281,0.471,1.191,40.796,1.785,MSFT
10107,2022-06-30,2022-06-30,2022-09-30,24.135,0.367,0.421,0.281,0.471,1.191,40.796,1.785,MSFT
10107,2022-06-30,2022-06-30,2022-10-31,24.055,0.367,0.421,0.281,0.471,1.191,40.796,1.785,MSFT
10107,2022-06-30,2022-09-30,2022-11-30,27.494,0.344,0.418,0.285,0.435,1.126,42.142,1.952,MSFT
10107,2022-06-30,2022-09-30,2022-12-31,25.843,0.344,0.418,0.285,0.435,1.126,42.142,1.952,MSFT
10107,2022-06-30,2022-09-30,2023-01-31,26.704,0.344,0.418,0.285,0.435,1.126,42.142,1.952,MSFT
10107,2022-06-30,2022-12-31,2023-02-28,27.744,0.330,0.412,0.279,0.406,1.090,42.395,1.880,MSFT
10107,2022-06-30,2022-12-31,2023-03-31,32.069,0.330,0.412,0.279,0.406,1.090,42.395,1.880,MSFT
10107,2022-06-30,2022-12-31,2023-04-30,34.178,0.330,0.412,0.279,0.406,1.090,42.395,1.880,MSFT
10107,2022-06-30,2023-03-31,2023-05-31,35.617,0.332,0.415,0.279,0.402,1.047,43.158,1.864,MSFT
10107,2022-06-30,2023-03-31,2023-06-30,36.935,0.332,0.415,0.279,0.402,1.047,43.158,1.864,MSFT
10107,2022-06-30,2023-03-31,2023-07-31,36.434,0.332,0.415,0.279,0.402,1.047,43.158,1.864,MSFT
10107,2023-06-30,2023-06-30,2023-08-31,33.860,0.341,0.423,0.266,0.388,0.998,44.959,1.769,MSFT
10107,2023-06-30,2023-06-30,2023-09-30,32.619,0.341,0.423,0.266,0.388,0.998,44.959,1.769,MSFT
10107,2023-06-30,2023-06-30,2023-10-31,34.929,0.341,0.423,0.266,0.388,0.998,44.959,1.769,MSFT
10107,2023-06-30,2023-09-30,2023-11-30,36.681,0.353,0.435,0.290,0.406,0.991,46.764,1.800,MSFT
10107,2023-06-30,2023-09-30,2023-12-31,36.403,0.353,0.435,0.290,0.406,0.991,46.764,1.800,MSFT
10107,2023-06-30,2023-09-30,2024-01-31,38.488,0.353,0.435,0.290,0.406,0.991,46.764,1.800,MSFT
10107,2023-06-30,2023-12-31,2024-02-29,37.400,0.363,0.442,0.294,0.410,0.987,40.850,1.614,MSFT
10107,2023-06-30,2023-12-31,2024-03-31,38.040,0.363,0.442,0.294,0.410,0.987,40.850,1.614,MSFT
10107,2023-06-30,2023-12-31,2024-04-30,35.202,0.363,0.442,0.294,0.410,0.987,40.850,1.614,MSFT
10107,2023-06-30,2024-03-31,2024-05-31,35.973,0.364,0.447,0.294,0.399,0.974,38.292,1.465,MSFT
10107,2023-06-30,2024-03-31,2024-06-30,38.731,0.364,0.447,0.294,0.399,0.974,38.292,1.465,MSFT
10107,2023-06-30,2024-03-31,2024-07-31,36.252,0.364,0.447,0.294,0.399,0.974,38.292,1.465,MSFT
10107,2024-06-30,2024-06-30,2024-08-31,35.351,0.360,0.446,0.280,0.369,0.908,36.686,1.275,MSFT
10107,2024-06-30,2024-06-30,2024-09-30,36.466,0.360,0.446,0.280,0.369,0.908,36.686,1.275,MSFT
10107,2024-06-30,2024-06-30,2024-10-31,34.436,0.360,0.446,0.280,0.369,0.908,36.686,1.275,MSFT
10107,2024-06-30,2024-09-30,2024-11-30,34.939,0.356,0.445,0.290,0.366,0.900,37.213,1.259,MSFT
10107,2024-06-30,2024-09-30,2024-12-31,34.777,0.356,0.445,0.290,0.366,0.900,37.213,1.259,MSFT
10138,2013-12-31,2014-09-30,2015-01-31,17.770,0.309,0.476,0.368,0.244,0.077,,,TROW
10138,2014-12-31,2014-12-31,2015-02-28,18.154,0.309,0.475,0.375,0.241,0.046,,,TROW
10138,2014-12-31,2014-12-31,2015-03-31,17.798,0.309,0.475,0.375,0.241,0.046,,,TROW
10138,2014-12-31,2014-12-31,2015-04-30,17.842,0.309,0.475,0.375,0.241,0.046,,,TROW
10138,2014-12-31,2015-03-31,2015-05-31,17.695,0.305,0.473,0.361,0.236,0.103,,,TROW
10138,2014-12-31,2015-03-31,2015-06-30,17.046,0.305,0.473,0.361,0.236,0.103,,,TROW
10138,2014-12-31,2015-03-31,2015-07-31,16.914,0.305,0.473,0.361,0.236,0.103,,,TROW
10138,2014-12-31,2015-06-30,2015-08-31,15.326,0.305,0.472,0.360,0.242,0.107,,,TROW
10138,2014-12-31,2015-06-30,2015-09-30,14.819,0.305,0.472,0.360,0.242,0.107,,,TROW
10138,2014-12-31,2015-06-30,2015-10-31,16.124,0.305,0.472,0.360,0.242,0.107,,,TROW
10138,2014-12-31,2015-09-30,2015-11-30,16.447,0.296,0.461,0.359,0.240,0.112,,,TROW
10138,2014-12-31,2015-09-30,2015-12-31,15.441,0.296,0.461,0.359,0.240,0.112,,,TROW
10138,2014-12-31,2015-09-30,2016-01-31,15.324,0.296,0.461,0.359,0.240,0.112,,,TROW
10138,2015-12-31,2015-12-31,2016-02-29,14.927,0.291,0.452,0.377,0.241,0.072,,,TROW
10138,2015-12-31,2015-12-31,2016-03-31,15.866,0.291,0.452,0.377,0.241,0.072,,,TROW
10138,2015-12-31,2015-12-31,2016-04-30,16.261,0.291,0.452,0.377,0.241,0.072,,,TROW
10138,2015-12-31,2016-03-31,2016-05-31,16.572,0.292,0.440,0.361,0.251,0.104,,,TROW
10138,2015-12-31,2016-03-31,2016-06-30,15.692,0.292,0.440,0.361,0.251,0.104,,,TROW
10138,2015-12-31,2016-03-31,2016-07-31,15.202,0.292,0.440,0.361,0.251,0.104,,,TROW
10138,2015-12-31,2016-06-30,2016-08-31,16.557,0.263,0.428,0.346,0.227,0.113,,,TROW
10138,2015-12-31,2016-06-30,2016-09-30,15.833,0.263,0.428,0.346,0.227,0.113,,,TROW
10138,2015-12-31,2016-06-30,2016-10-31,15.240,0.263,0.428,0.346,0.227,0.113,,,TROW
10138,2015-12-31,2016-09-30,2016-11-30,16.756,0.272,0.428,0.332,0.239,0.122,,,TROW
10138,2015-12-31,2016-09-30,2016-12-31,17.027,0.272,0.428,0.332,0.239,0.122,,,TROW
10138,2015-12-31,2016-09-30,2017-01-31,15.258,0.272,0.428,0.332,0.239,0.122,,,TROW
10138,2016-12-31,2016-12-31,2017-02-28,14.992,0.288,0.426,0.341,0.249,0.106,,,TROW
10138,2016-12-31,2016-12-31,2017-03-31,14.347,0.288,0.426,0.341,0.249,0.106,,,TROW
10138,2016-12-31,2016-12-31,2017-04-30,14.924,0.288,0.426,0.341,0.249,0.106,,,TROW
10138,2016-12-31,2017-03-31,2017-05-31,13.785,0.297,0.427,0.310,0.266,0.139,,,TROW
10138,2016-12-31,2017-03-31,2017-06-30,14.523,0.297,0.427,0.310,0.266,0.139,,,TROW
10138,2016-12-31,2017-03-31,2017-07-31,16.188,0.297,0.427,0.310,0.266,0.139,,,TROW
10138,2016-12-31,2017-06-30,2017-08-31,14.495,0.326,0.426,0.319,0.298,0.143,,,TROW
10138,2016-12-31,2017-06-30,2017-09-30,15.576,0.326,0.426,0.319,0.298,0.143,,,TROW
10138,2016-12-31,2017-06-30,2017-10-31,15.962,0.326,0.426,0.319,0.298,0.143,,,TROW
10138,2016-12-31,2017-09-30,2017-11-30,16.872,0.329,0.428,0.331,0.306,0.144,,,TROW
10138,2016-12-31,2017-09-30,2017-12-31,17.202,0.329,0.428,0.331,0.306,0.144,,,TROW
10138,2016-12-31,2017-09-30,2018-01-31,18.300,0.329,0.428,0.331,0.306,0.144,,,TROW
10138,2017-12-31,2017-12-31,2018-02-28,18.744,0.312,0.430,0.320,0.277,0.123,,,TROW
