,permno,public_date,pe_exi,npm,opmad,roa,roe,de_ratio,intcov_ratio,curr_ratio,TICKER,year,Revenue,EPS
74,10104,2021-03-31,21.199,0.263,0.381,0.169,0.808,8.906,6.678,2.489,ORCL,2021,42440.0,2.49
75,10104,2021-04-30,18.132,0.323,0.388,0.168,1.173,10.838,6.47,2.477,ORCL,2021,42440.0,2.49
76,10104,2021-05-31,18.837,0.323,0.388,0.168,1.173,10.838,6.47,2.477,ORCL,2021,42440.0,2.49
77,10104,2021-06-30,18.622,0.323,0.388,0.168,1.173,10.838,6.47,2.477,ORCL,2021,42440.0,2.49
78,10104,2021-07-31,19.152,0.34,0.387,0.151,1.09,23.894,6.269,2.3,ORCL,2021,42440.0,2.49
79,10104,2021-08-31,19.589,0.34,0.387,0.151,1.09,23.894,6.269,2.3,ORCL,2021,42440.0,2.49
80,10104,2021-09-30,19.149,0.34,0.387,0.151,1.09,23.894,6.269,2.3,ORCL,2021,42440.0,2.49
81,10104,2021-10-31,20.369,0.342,0.385,0.158,1.18,22.379,6.08,2.169,ORCL,2021,42440.0,2.49
82,10104,2021-11-30,19.265,0.342,0.385,0.158,1.18,22.379,6.08,2.169,ORCL,2021,42440.0,2.49
83,10104,2021-12-31,18.516,0.342,0.385,0.158,1.18,22.379,6.08,2.169,ORCL,2021,42440.0,2.49
84,10104,2022-01-31,23.322,0.248,0.385,0.157,0.814,189.998,5.986,2.055,ORCL,2022,49954.0,3.15
85,10104,2022-02-28,21.83,0.248,0.385,0.157,0.814,189.998,5.986,2.055,ORCL,2022,49954.0,3.15
86,10104,2022-03-31,23.773,0.248,0.385,0.157,0.814,189.998,5.986,2.055,ORCL,2022,49954.0,3.15
87,10104,2022-04-30,27.909,0.181,0.379,0.158,0.506,-31.962,5.77,1.903,ORCL,2022,49954.0,3.15
88,10104,2022-05-31,27.346,0.181,0.379,0.158,0.506,-31.962,5.77,1.903,ORCL,2022,49954.0,3.15
89,10104,2022-06-30,26.567,0.181,0.379,0.158,0.506,-31.962,5.77,1.903,ORCL,2022,49954.0,3.15
90,10104,2022-07-31,32.299,0.158,0.373,0.158,0.15,-18.499,5.744,1.621,ORCL,2022,49954.0,3.15
91,10104,2022-08-31,30.768,0.158,0.373,0.158,0.15,-18.499,5.744,1.621,ORCL,2022,49954.0,3.15
92,10104,2022-09-30,25.34,0.158,0.373,0.158,0.15,-18.499,5.744,1.621,ORCL,2022,49954.0,3.15
93,10104,2022-10-31,37.176,0.132,0.343,0.169,0.15,-15.675,5.333,1.227,ORCL,2022,49954.0,3.15
94,10104,2022-11-30,39.538,0.132,0.343,0.169,0.15,-15.675,5.333,1.227,ORCL,2022,49954.0,3.15
95,10104,2022-12-31,38.924,0.132,0.343,0.169,0.15,-15.675,5.333,1.227,ORCL,2022,49954.0,3.15
96,10104,2023-01-31,27.644,0.191,0.313,0.167,0.15,-19.967,4.789,0.996,ORCL,2023,52961.0,3.82
97,10104,2023-02-28,27.313,0.191,0.313,0.167,0.15,-19.967,4.789,0.996,ORCL,2023,52961.0,3.82
98,10104,2023-03-31,29.038,0.191,0.313,0.167,0.15,-19.967,4.789,0.996,ORCL,2023,52961.0,3.82
99,10104,2023-04-30,31.158,0.175,0.29,0.162,0.15,-27.534,4.28,0.852,ORCL,2023,52961.0,3.82
100,10104,2023-05-31,34.849,0.175,0.29,0.162,0.15,-27.534,4.28,0.852,ORCL,2023,52961.0,3.82
101,10104,2023-06-30,39.174,0.175,0.29,0.162,0.15,-27.534,4.28,0.852,ORCL,2023,52961.0,3.82
102,10104,2023-07-31,38.186,0.17,0.272,0.162,0.15,123.791,3.878,0.91,ORCL,2023,52961.0,3.82
103,10104,2023-08-31,39.215,0.17,0.272,0.162,0.15,123.791,3.878,0.91,ORCL,2023,52961.0,3.82
104,10104,2023-09-30,34.502,0.17,0.272,0.162,0.15,123.791,3.878,0.91,ORCL,2023,52961.0,3.82
105,10104,2023-10-31,30.774,0.184,0.28,0.155,0.976,-165.14,3.971,0.807,ORCL,2023,52961.0,3.82
106,10104,2023-11-30,34.586,0.184,0.28,0.155,0.976,-165.14,3.971,0.807,ORCL,2023,52961.0,3.82
107,10104,2023-12-31,31.378,0.184,0.28,0.155,0.976,-165.14,3.971,0.807,ORCL,2023,52961.0,3.82
108,10104,2024-01-31,30.856,0.196,0.286,0.158,1.439,108.455,4.076,0.848,ORCL,2024,17886.3,4.37
109,10104,2024-02-29,30.851,0.196,0.286,0.158,1.439,108.455,4.076,0.848,ORCL,2024,17886.3,4.37
110,10104,2024-03-31,34.699,0.196,0.286,0.158,1.439,108.455,4.076,0.848,ORCL,2024,17886.3,4.37
111,10104,2024-04-30,30.013,0.203,0.291,0.16,1.336,40.79,4.251,0.855,ORCL,2024,17886.3,4.37
112,10104,2024-05-31,30.921,0.203,0.291,0.16,1.336,40.79,4.251,0.855,ORCL,2024,17886.3,4.37
113,10104,2024-06-30,37.256,0.203,0.291,0.16,1.336,40.79,4.251,0.855,ORCL,2024,17886.3,4.37
114,10104,2024-07-31,37.588,0.198,0.297,0.159,0.821,15.135,4.481,0.715,ORCL,2024,17886.3,4.37
115,10104,2024-08-31,38.084,0.198,0.297,0.159,0.821,15.135,4.481,0.715,ORCL,2024,17886.3,4.37
116,10104,2024-09-30,45.93,0.198,0.297,0.159,0.821,15.135,4.481,0.715,ORCL,2024,17886.3,4.37
117,10104,2024-10-31,43.258,0.204,0.304,0.164,1.118,18.116,4.698,0.762,ORCL,2024,17886.3,4.37
118,10104,2024-11-30,47.639,0.204,0.304,0.164,1.118,18.116,4.698,0.762,ORCL,2024,17886.3,4.37
119,10104,2024-12-31,42.948,0.204,0.304,0.164,1.118,18.116,4.698,0.762,ORCL,2024,17886.3,4.37
120,10107,2015-01-31,15.843,0.235,0.309,0.217,0.242,0.849,43.991,2.802,MSFT,2015,93580.0,1.49
121,10107,2015-02-28,17.681,0.222,0.303,0.21,0.228,0.873,42.285,2.634,MSFT,2015,93580.0,1.49
122,10107,2015-03-31,16.393,0.222,0.303,0.21,0.228,0.873,42.285,2.634,MSFT,2015,93580.0,1.49
123,10107,2015-04-30,19.613,0.222,0.303,0.21,0.228,0.873,42.285,2.634,MSFT,2015,93580.0,1.49
124,10107,2015-05-31,19.444,0.212,0.297,0.203,0.216,0.916,39.849,2.585,MSFT,2015,93580.0,1.49
125,10107,2015-06-30,18.32,0.212,0.297,0.203,0.216,0.916,39.849,2.585,MSFT,2015,93580.0,1.49
126,10107,2015-07-31,19.378,0.212,0.297,0.203,0.216,0.916,39.849,2.585,MSFT,2015,93580.0,1.49
127,10107,2015-08-31,29.405,0.13,0.301,0.193,0.139,1.201,34.953,2.501,MSFT,2015,93580.0,1.49
128,10107,2015-09-30,29.905,0.13,0.301,0.193,0.139,1.201,34.953,2.501,MSFT,2015,93580.0,1.49
129,10107,2015-10-31,35.568,0.13,0.301,0.193,0.139,1.201,34.953,2.501,MSFT,2015,93580.0,1.49
130,10107,2015-11-30,35.523,0.138,0.297,0.189,0.138,1.064,31.048,2.567,MSFT,2015,93580.0,1.49
131,10107,2015-12-31,36.261,0.138,0.297,0.189,0.138,1.064,31.048,2.567,MSFT,2015,93580.0,1.49
132,10107,2016-01-31,36.007,0.138,0.297,0.189,0.138,1.064,31.048,2.567,MSFT,2016,85320.0,2.12
133,10107,2016-02-29,35.333,0.133,0.284,0.177,0.134,1.176,24.594,2.697,MSFT,2016,85320.0,2.12
134,10107,2016-03-31,38.354,0.133,0.284,0.177,0.134,1.176,24.594,2.697,MSFT,2016,85320.0,2.12
135,10107,2016-04-30,34.632,0.133,0.284,0.177,0.134,1.176,24.594,2.697,MSFT,2016,85320.0,2.12
136,10107,2016-05-31,40.769,0.121,0.27,0.168,0.125,1.3,20.513,2.698,MSFT,2016,85320.0,2.12
137,10107,2016-06-30,39.362,0.121,0.27,0.168,0.125,1.3,20.513,2.698,MSFT,2016,85320.0,2.12
138,10107,2016-07-31,43.6,0.121,0.27,0.168,0.125,1.3,20.513,2.698,MSFT,2016,85320.0,2.12
139,10107,2016-08-31,27.362,0.197,0.25,0.147,0.215,1.69,16.366,2.353,MSFT,2016,85320.0,2.12
140,10107,2016-09-30,27.429,0.197,0.25,0.147,0.215,1.69,16.366,2.353,MSFT,2016,85320.0,2.12
141,10107,2016-10-31,28.533,0.197,0.25,0.147,0.215,1.69,16.366,2.353,MSFT,2016,85320.0,2.12
142,10107,2016-11-30,27.391,0.202,0.256,0.16,0.227,1.613,15.523,2.699,MSFT,2016,85320.0,2.12
143,10107,2016-12-31,28.245,0.202,0.256,0.16,0.227,1.613,15.523,2.699,MSFT,2016,85320.0,2.12
144,10107,2017-01-31,29.386,0.202,0.256,0.16,0.227,1.613,15.523,2.699,MSFT,2017,89950.0,2.74
145,10107,2017-02-28,26.882,0.212,0.271,0.165,0.249,1.842,14.664,2.447,MSFT,2017,89950.0,2.74
146,10107,2017-03-31,27.672,0.212,0.271,0.165,0.249,1.842,14.664,2.447,MSFT,2017,89950.0,2.74
147,10107,2017-04-30,28.765,0.212,0.271,0.165,0.249,1.842,14.664,2.447,MSFT,2017,89950.0,2.74
148,10107,2017-05-31,26.759,0.224,0.279,0.167,0.281,2.047,13.354,2.444,MSFT,2017,89950.0,2.74
149,10107,2017-06-30,26.41,0.224,0.279,0.167,0.281,2.047,13.354,2.444,MSFT,2017,89950.0,2.74
150,10107,2017-07-31,27.854,0.224,0.279,0.167,0.281,2.047,13.354,2.444,MSFT,2017,89950.0,2.74
151,10107,2017-08-31,27.59,0.236,0.252,0.14,0.29,2.33,9.827,2.477,MSFT,2017,89950.0,2.74
152,10107,2017-09-30,27.487,0.236,0.252,0.14,0.29,2.33,9.827,2.477,MSFT,2017,89950.0,2.74
153,10107,2017-10-31,30.694,0.236,0.252,0.14,0.29,2.33,9.827,2.477,MSFT,2017,89950.0,2.74
154,10107,2017-11-30,24.976,0.266,0.306,0.176,0.371,2.127,12.342,2.562,MSFT,2017,89950.0,2.74
155,10107,2017-12-31,25.383,0.266,0.306,0.176,0.371,2.127,12.342,2.562,MSFT,2017,89950.0,2.74
156,10107,2018-01-31,28.193,0.266,0.306,0.176,0.371,2.127,12.342,2.562,MSFT,2018,110360.0,2.15
157,10107,2018-02-28,52.977,0.135,0.304,0.174,0.179,2.132,11.806,2.806,MSFT,2018,110360.0,2.15
158,10107,2018-03-31,51.565,0.135,0.304,0.174,0.179,2.132,11.806,2.806,MSFT,2018,110360.0,2.15
159,10107,2018-04-30,52.836,0.135,0.304,0.174,0.179,2.132,11.806,2.806,MSFT,2018,110360.0,2.15
160,10107,2018-05-31,48.931,0.149,0.309,0.176,0.197,2.102,12.028,2.928,MSFT,2018,110360.0,2.15
161,10107,2018-06-30,48.817,0.149,0.309,0.176,0.197,2.102,12.028,2.928,MSFT,2018,110360.0,2.15
162,10107,2018-07-31,52.515,0.149,0.309,0.176,0.197,2.102,12.028,2.928,MSFT,2018,110360.0,2.15
163,10107,2018-08-31,52.737,0.15,0.318,0.18,0.212,2.129,12.828,2.901,MSFT,2018,110360.0,2.15
164,10107,2018-09-30,53.695,0.15,0.318,0.18,0.212,2.129,12.828,2.901,MSFT,2018,110360.0,2.15
165,10107,2018-10-31,50.146,0.15,0.318,0.18,0.212,2.129,12.828,2.901,MSFT,2018,110360.0,2.15
166,10107,2018-11-30,46.012,0.164,0.325,0.19,0.22,2.12,13.64,3.005,MSFT,2018,110360.0,2.15
167,10107,2018-12-31,42.145,0.164,0.325,0.19,0.22,2.12,13.64,3.005,MSFT,2018,110360.0,2.15
168,10107,2019-01-31,43.332,0.164,0.325,0.19,0.22,2.12,13.64,3.005,MSFT,2019,125843.0,5.11
169,10107,2019-02-28,25.993,0.283,0.328,0.196,0.401,2.002,14.354,3.065,MSFT,2019,125843.0,5.11
170,10107,2019-03-31,27.364,0.283,0.328,0.196,0.401,2.002,14.354,3.065,MSFT,2019,125843.0,5.11
171,10107,2019-04-30,30.302,0.283,0.328,0.196,0.401,2.002,14.354,3.065,MSFT,2019,125843.0,5.11
172,10107,2019-05-31,27.484,0.286,0.335,0.205,0.403,1.92,15.222,2.972,MSFT,2019,125843.0,5.11
173,10107,2019-06-30,29.769,0.286,0.335,0.205,0.403,1.92,15.222,2.972,MSFT,2019,125843.0,5.11
174,10107,2019-07-31,30.282,0.286,0.335,0.205,0.403,1.92,15.222,2.972,MSFT,2019,125843.0,5.11
175,10107,2019-08-31,27.245,0.312,0.341,0.2,0.422,1.8,15.994,2.529,MSFT,2019,125843.0,5.11
176,10107,2019-09-30,27.476,0.312,0.341,0.2,0.422,1.8,15.994,2.529,MSFT,2019,125843.0,5.11
177,10107,2019-10-31,28.334,0.312,0.341,0.2,0.422,1.8,15.994,2.529,MSFT,2019,125843.0,5.11
178,10107,2019-11-30,28.508,0.317,0.352,0.216,0.431,1.751,17.248,2.841,MSFT,2019,125843.0,5.11
179,10107,2019-12-31,29.699,0.317,0.352,0.216,0.431,1.751,17.248,2.841,MSFT,2019,125843.0,5.11
180,10107,2020-01-31,32.058,0.317,0.352,0.216,0.431,1.751,17.248,2.841,MSFT,2020,143015.0,5.82
181,10107,2020-02-29,28.176,0.33,0.367,0.226,0.444,1.689,18.747,2.773,MSFT,2020,143015.0,5.82
182,10107,2020-03-31,27.428,0.33,0.367,0.226,0.444,1.689,18.747,2.773,MSFT,2020,143015.0,5.82
183,10107,2020-04-30,31.167,0.33,0.367,0.226,0.444,1.689,18.747,2.773,MSFT,2020,143015.0,5.82
184,10107,2020-05-31,30.491,0.334,0.375,0.231,0.445,1.618,20.185,2.762,MSFT,2020,143015.0,5.82
185,10107,2020-06-30,33.862,0.334,0.375,0.231,0.445,1.618,20.185,2.762,MSFT,2020,143015.0,5.82
186,10107,2020-07-31,34.111,0.334,0.375,0.231,0.445,1.618,20.185,2.762,MSFT,2020,143015.0,5.82
187,10107,2020-08-31,39.155,0.31,0.37,0.222,0.401,1.547,20.44,2.516,MSFT,2020,143015.0,5.82
188,10107,2020-09-30,36.516,0.31,0.37,0.222,0.401,1.547,20.44,2.516,MSFT,2020,143015.0,5.82
189,10107,2020-10-31,35.151,0.31,0.37,0.222,0.401,1.547,20.44,2.516,MSFT,2020,143015.0,5.82
190,10107,2020-11-30,34.583,0.323,0.382,0.239,0.422,1.51,22.115,2.672,MSFT,2020,143015.0,5.82
191,10107,2020-12-31,35.932,0.323,0.382,0.239,0.422,1.51,22.115,2.672,MSFT,2020,143015.0,5.82
192,10107,2021-01-31,37.473,0.323,0.382,0.239,0.422,1.51,22.115,2.672,MSFT,2021,168088.0,8.12
193,10107,2021-02-28,34.632,0.335,0.392,0.247,0.439,1.45,24.523,2.619,MSFT,2021,168088.0,8.12
194,10107,2021-03-31,35.137,0.335,0.392,0.247,0.439,1.45,24.523,2.619,MSFT,2021,168088.0,8.12
195,10107,2021-04-30,37.583,0.335,0.392,0.247,0.439,1.45,24.523,2.619,MSFT,2021,168088.0,8.12
196,10107,2021-05-31,34.016,0.35,0.402,0.255,0.46,1.4,26.035,2.477,MSFT,2021,168088.0,8.12
197,10107,2021-06-30,36.907,0.35,0.402,0.255,0.46,1.4,26.035,2.477,MSFT,2021,168088.0,8.12
198,10107,2021-07-31,38.816,0.35,0.402,0.255,0.46,1.4,26.035,2.477,MSFT,2021,168088.0,8.12
199,10107,2021-08-31,37.501,0.365,0.416,0.255,0.47,1.351,30.007,2.08,MSFT,2021,168088.0,8.12
200,10107,2021-09-30,35.021,0.365,0.416,0.255,0.47,1.351,30.007,2.08,MSFT,2021,168088.0,8.12
201,10107,2021-10-31,41.195,0.365,0.416,0.255,0.47,1.351,30.007,2.08,MSFT,2021,168088.0,8.12
202,10107,2021-11-30,36.979,0.385,0.421,0.277,0.512,1.295,32.578,2.261,MSFT,2021,168088.0,8.12
203,10107,2021-12-31,37.62,0.385,0.421,0.277,0.512,1.295,32.578,2.261,MSFT,2021,168088.0,8.12
204,10107,2022-01-31,34.785,0.385,0.421,0.277,0.512,1.295,32.578,2.261,MSFT,2022,198270.0,9.7
205,10107,2022-02-28,31.82,0.385,0.425,0.286,0.509,1.24,35.212,2.191,MSFT,2022,198270.0,9.7
206,10107,2022-03-31,32.834,0.385,0.425,0.286,0.509,1.24,35.212,2.191,MSFT,2022,198270.0,9.7
207,10107,2022-04-30,29.555,0.385,0.425,0.286,0.509,1.24,35.212,2.191,MSFT,2022,198270.0,9.7
208,10107,2022-05-31,28.379,0.376,0.426,0.291,0.492,1.195,38.947,2.119,MSFT,2022,198270.0,9.7
209,10107,2022-06-30,26.809,0.376,0.426,0.291,0.492,1.195,38.947,2.119,MSFT,2022,198270.0,9.7
210,10107,2022-07-31,29.305,0.376,0.426,0.291,0.492,1.195,38.947,2.119,MSFT,2022,198270.0,9.7
211,10107,2022-08-31,27.095,0.367,0.421,0.281,0.471,1.191,40.796,1.785,MSFT,2022,198270.0,9.7
212,10107,2022-09-30,24.135,0.367,0.421,0.281,0.471,1.191,40.796,1.785,MSFT,2022,198270.0,9.7
213,10107,2022-10-31,24.055,0.367,0.421,0.281,0.471,1.191,40.796,1.785,MSFT,2022,198270.0,9.7
214,10107,2022-11-30,27.494,0.344,0.418,0.285,0.435,1.126,42.142,1.952,MSFT,2022,198270.0,9.7
215,10107,2022-12-31,25.843,0.344,0.418,0.285,0.435,1.126,42.142,1.952,MSFT,2022,198270.0,9.7
216,10107,2023-01-31,26.704,0.344,0.418,0.285,0.435,1.126,42.142,1.952,MSFT,2023,211915.0,9.72
217,10107,2023-02-28,27.744,0.33,0.412,0.279,0.406,1.09,42.395,1.88,MSFT,2023,211915.0,9.72
218,10107,2023-03-31,32.069,0.33,0.412,0.279,0.406,1.09,42.395,1.88,MSFT,2023,211915.0,9.72
219,10107,2023-04-30,34.178,0.33,0.412,0.279,0.406,1.09,42.395,1.88,MSFT,2023,211915.0,9.72
220,10107,2023-05-31,35.617,0.332,0.415,0.279,0.402,1.047,43.158,1.864,MSFT,2023,211915.0,9.72
221,10107,2023-06-30,36.935,0.332,0.415,0.279,0.402,1.047,43.158,1.864,MSFT,2023,211915.0,9.72
222,10107,2023-07-31,36.434,0.332,0.415,0.279,0.402,1.047,43.158,1.864,MSFT,2023,211915.0,9.72
223,10107,2023-08-31,33.86,0.341,0.423,0.266,0.388,0.998,44.959,1.769,MSFT,2023,211915.0,9.72
224,10107,2023-09-30,32.619,0.341,0.423,0.266,0.388,0.998,44.959,1.769,MSFT,2023,211915.0,9.72
225,10107,2023-10-31,34.929,0.341,0.423,0.266,0.388,0.998,44.959,1.769,MSFT,2023,211915.0,9.72
226,10107,2023-11-30,36.681,0.353,0.435,0.29,0.406,0.991,46.764,1.8,MSFT,2023,211915.0,9.72
227,10107,2023-12-31,36.403,0.353,0.435,0.29,0.406,0.991,46.764,1.8,MSFT,2023,211915.0,9.72
228,10107,2024-01-31,38.488,0.353,0.435,0.29,0.406,0.991,46.764,1.8,MSFT,2024,245122.0,11.86
229,10107,2024-02-29,37.4,0.363,0.442,0.294,0.41,0.987,40.85,1.614,MSFT,2024,245122.0,11.86
230,10107,2024-03-31,38.04,0.363,0.442,0.294,0.41,0.987,40.85,1.614,MSFT,2024,245122.0,11.86
231,10107,2024-04-30,35.202,0.363,0.442,0.294,0.41,0.987,40.85,1.614,MSFT,2024,245122.0,11.86
232,10107,2024-05-31,35.973,0.364,0.447,0.294,0.399,0.974,38.292,1.465,MSFT,2024,245122.0,11.86
233,10107,2024-06-30,38.731,0.364,0.447,0.294,0.399,0.974,38.292,1.465,MSFT,2024,245122.0,11.86
234,10107,2024-07-31,36.252,0.364,0.447,0.294,0.399,0.974,38.292,1.465,MSFT,2024,245122.0,11.86
235,10107,2024-08-31,35.351,0.36,0.446,0.28,0.369,0.908,36.686,1.275,MSFT,2024,245122.0,11.86
236,10107,2024-09-30,36.466,0.36,0.446,0.28,0.369,0.908,36.686,1.275,MSFT,2024,245122.0,11.86
237,10107,2024-10-31,34.436,0.36,0.446,0.28,0.369,0.908,36.686,1.275,MSFT,2024,245122.0,11.86
238,10107,2024-11-30,34.939,0.356,0.445,0.29,0.366,0.9,37.213,1.259,MSFT,2024,245122.0,11.86
239,10107,2024-12-31,34.777,0.356,0.445,0.29,0.366,0.9,37.213,1.259,MSFT,2024,245122.0,11.86
240,10138,2015-01-31,17.77,0.309,0.476,0.368,0.244,0.077,9.203,1.257,TROW,2015,4304.1,4.74
241,10138,2015-01-31,17.77,0.309,0.476,0.368,0.244,0.077,9.203,1.257,TROW,2015,4200.6,4.74
242,10138,2015-02-28,18.154,0.309,0.475,0.375,0.241,0.046,9.203,1.257,TROW,2015,4304.1,4.74
243,10138,2015-02-28,18.154,0.309,0.475,0.375,0.241,0.046,9.203,1.257,TROW,2015,4200.6,4.74
244,10138,2015-03-31,17.798,0.309,0.475,0.375,0.241,0.046,9.203,1.257,TROW,2015,4304.1,4.74
245,10138,2015-03-31,17.798,0.309,0.475,0.375,0.241,0.046,9.203,1.257,TROW,2015,4200.6,4.74
246,10138,2015-04-30,17.842,0.309,0.475,0.375,0.241,0.046,9.203,1.257,TROW,2015,4304.1,4.74
247,10138,2015-04-30,17.842,0.309,0.475,0.375,0.241,0.046,9.203,1.257,TROW,2015,4200.6,4.74
248,10138,2015-05-31,17.695,0.305,0.473,0.361,0.236,0.103,9.203,1.257,TROW,2015,4304.1,4.74
249,10138,2015-05-31,17.695,0.305,0.473,0.361,0.236,0.103,9.203,1.257,TROW,2015,4200.6,4.74
250,10138,2015-06-30,17.046,0.305,0.473,0.361,0.236,0.103,9.203,1.257,TROW,2015,4304.1,4.74
251,10138,2015-06-30,17.046,0.305,0.473,0.361,0.236,0.103,9.203,1.257,TROW,2015,4200.6,4.74
252,10138,2015-07-31,16.914,0.305,0.473,0.361,0.236,0.103,9.203,1.257,TROW,2015,4304.1,4.74
253,10138,2015-07-31,16.914,0.305,0.473,0.361,0.236,0.103,9.203,1.257,TROW,2015,4200.6,4.74
254,10138,2015-08-31,15.326,0.305,0.472,0.36,0.242,0.107,9.203,1.257,TROW,2015,4304.1,4.74
255,10138,2015-08-31,15.326,0.305,0.472,0.36,0.242,0.107,9.203,1.257,TROW,2015,4200.6,4.74
256,10138,2015-09-30,14.819,0.305,0.472,0.36,0.242,0.107,9.203,1.257,TROW,2015,4304.1,4.74
257,10138,2015-09-30,14.819,0.305,0.472,0.36,0.242,0.107,9.203,1.257,TROW,2015,4200.6,4.74
258,10138,2015-10-31,16.124,0.305,0.472,0.36,0.242,0.107,9.203,1.257,TROW,2015,4304.1,4.74
259,10138,2015-10-31,16.124,0.305,0.472,0.36,0.242,0.107,9.203,1.257,TROW,2015,4200.6,4.74
260,10138,2015-11-30,16.447,0.296,0.461,0.359,0.24,0.112,9.203,1.257,TROW,2015,4304.1,4.74
261,10138,2015-11-30,16.447,0.296,0.461,0.359,0.24,0.112,9.203,1.257,TROW,2015,4200.6,4.74
262,10138,2015-12-31,15.441,0.296,0.461,0.359,0.24,0.112,9.203,1.257,TROW,2015,4304.1,4.74
263,10138,2015-12-31,15.441,0.296,0.461,0.359,0.24,0.112,9.203,1.257,TROW,2015,4200.6,4.74
264,10138,2016-01-31,15.324,0.296,0.461,0.359,0.24,0.112,9.203,1.257,TROW,2016,4452.0,4.85
265,10138,2016-01-31,15.324,0.296,0.461,0.359,0.24,0.112,9.203,1.257,TROW,2016,4222.9,4.85
266,10138,2016-02-29,14.927,0.291,0.452,0.377,0.241,0.072,9.203,1.257,TROW,2016,4452.0,4.85
267,10138,2016-02-29,14.927,0.291,0.452,0.377,0.241,0.072,9.203,1.257,TROW,2016,4222.9,4.85
268,10138,2016-03-31,15.866,0.291,0.452,0.377,0.241,0.072,9.203,1.257,TROW,2016,4452.0,4.85
269,10138,2016-03-31,15.866,0.291,0.452,0.377,0.241,0.072,9.203,1.257,TROW,2016,4222.9,4.85
270,10138,2016-04-30,16.261,0.291,0.452,0.377,0.241,0.072,9.203,1.257,TROW,2016,4452.0,4.85
271,10138,2016-04-30,16.261,0.291,0.452,0.377,0.241,0.072,9.203,1.257,TROW,2016,4222.9,4.85
272,10138,2016-05-31,16.572,0.292,0.44,0.361,0.251,0.104,9.203,1.257,TROW,2016,4452.0,4.85
273,10138,2016-05-31,16.572,0.292,0.44,0.361,0.251,0.104,9.203,1.257,TROW,2016,4222.9,4.85
274,10138,2016-06-30,15.692,0.292,0.44,0.361,0.251,0.104,9.203,1.257,TROW,2016,4452.0,4.85
275,10138,2016-06-30,15.692,0.292,0.44,0.361,0.251,0.104,9.203,1.257,TROW,2016,4222.9,4.85
276,10138,2016-07-31,15.202,0.292,0.44,0.361,0.251,0.104,9.203,1.257,TROW,2016,4452.0,4.85
277,10138,2016-07-31,15.202,0.292,0.44,0.361,0.251,0.104,9.203,1.257,TROW,2016,4222.9,4.85
278,10138,2016-08-31,16.557,0.263,0.428,0.346,0.227,0.113,9.203,1.257,TROW,2016,4452.0,4.85
279,10138,2016-08-31,16.557,0.263,0.428,0.346,0.227,0.113,9.203,1.257,TROW,2016,4222.9,4.85
280,10138,2016-09-30,15.833,0.263,0.428,0.346,0.227,0.113,9.203,1.257,TROW,2016,4452.0,4.85
281,10138,2016-09-30,15.833,0.263,0.428,0.346,0.227,0.113,9.203,1.257,TROW,2016,4222.9,4.85
282,10138,2016-10-31,15.24,0.263,0.428,0.346,0.227,0.113,9.203,1.257,TROW,2016,4452.0,4.85
283,10138,2016-10-31,15.24,0.263,0.428,0.346,0.227,0.113,9.203,1.257,TROW,2016,4222.9,4.85
284,10138,2016-11-30,16.756,0.272,0.428,0.332,0.239,0.122,9.203,1.257,TROW,2016,4452.0,4.85
285,10138,2016-11-30,16.756,0.272,0.428,0.332,0.239,0.122,9.203,1.257,TROW,2016,4222.9,4.85
286,10138,2016-12-31,17.027,0.272,0.428,0.332,0.239,0.122,9.203,1.257,TROW,2016,4452.0,4.85
287,10138,2016-12-31,17.027,0.272,0.428,0.332,0.239,0.122,9.203,1.257,TROW,2016,4222.9,4.85
288,10138,2017-01-31,15.258,0.272,0.428,0.332,0.239,0.122,9.203,1.257,TROW,2017,5189.3,6.07
289,10138,2017-01-31,15.258,0.272,0.428,0.332,0.239,0.122,9.203,1.257,TROW,2017,4793.0,6.07
290,10138,2017-02-28,14.992,0.288,0.426,0.341,0.249,0.106,9.203,1.257,TROW,2017,5189.3,6.07
291,10138,2017-02-28,14.992,0.288,0.426,0.341,0.249,0.106,9.203,1.257,TROW,2017,4793.0,6.07
292,10138,2017-03-31,14.347,0.288,0.426,0.341,0.249,0.106,9.203,1.257,TROW,2017,5189.3,6.07
293,10138,2017-03-31,14.347,0.288,0.426,0.341,0.249,0.106,9.203,1.257,TROW,2017,4793.0,6.07
294,10138,2017-04-30,14.924,0.288,0.426,0.341,0.249,0.106,9.203,1.257,TROW,2017,5189.3,6.07
295,10138,2017-04-30,14.924,0.288,0.426,0.341,0.249,0.106,9.203,1.257,TROW,2017,4793.0,6.07
296,10138,2017-05-31,13.785,0.297,0.427,0.31,0.266,0.139,9.203,1.257,TROW,2017,5189.3,6.07
297,10138,2017-05-31,13.785,0.297,0.427,0.31,0.266,0.139,9.203,1.257,TROW,2017,4793.0,6.07
298,10138,2017-06-30,14.523,0.297,0.427,0.31,0.266,0.139,9.203,1.257,TROW,2017,5189.3,6.07
299,10138,2017-06-30,14.523,0.297,0.427,0.31,0.266,0.139,9.203,1.257,TROW,2017,4793.0,6.07
300,10138,2017-07-31,16.188,0.297,0.427,0.31,0.266,0.139,9.203,1.257,TROW,2017,5189.3,6.07
301,10138,2017-07-31,16.188,0.297,0.427,0.31,0.266,0.139,9.203,1.257,TROW,2017,4793.0,6.07
302,10138,2017-08-31,14.495,0.326,0.426,0.319,0.298,0.143,9.203,1.257,TROW,2017,5189.3,6.07
